"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"201806E145668",2018,"06E145668",386178,395022,-2.209598,53.451789,"Greater Manchester","Slight",2,1,2018-07-02,"Monday",15:45:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005287",2018-07-02 15:45:00
"201806E145671",2018,"06E145671",383689,395867,-2.247121,53.459313,"Greater Manchester","Slight",2,1,2018-06-27,"Wednesday",20:06:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005245",2018-06-27 20:06:00
"201806E145695",2018,"06E145695",387202,394996,-2.194177,53.451582,"Greater Manchester","Slight",1,1,2018-06-30,"Saturday",12:55:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005238",2018-06-30 12:55:00
"201806E145714",2018,"06E145714",386290,394725,-2.207898,53.449123,"Greater Manchester","Slight",2,3,2018-07-01,"Sunday",21:00:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005280",2018-07-01 21:00:00
"201806E145787",2018,"06E145787",383370,396151,-2.251941,53.461856,"Greater Manchester","Slight",3,1,2018-07-05,"Thursday",13:55:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005208",2018-07-05 13:55:00
"201806E145890",2018,"06E145890",383419,396215,-2.251206,53.462433,"Greater Manchester","Slight",2,2,2018-07-10,"Tuesday",21:27:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005208",2018-07-10 21:27:00
"201806E145936",2018,"06E145936",384611,395706,-2.233227,53.457894,"Greater Manchester","Slight",2,4,2018-07-13,"Friday",15:45:00,"Manchester","E08000003","E08000003","B",NA,"Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005209",2018-07-13 15:45:00
"201806E145948",2018,"06E145948",382955,396576,-2.258215,53.465663,"Greater Manchester","Slight",2,2,2018-07-03,"Tuesday",09:27:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005213",2018-07-03 09:27:00
"201806E146083",2018,"06E146083",383066,397269,-2.25658,53.471895,"Greater Manchester","Slight",2,1,2018-06-24,"Sunday",05:20:00,"Manchester","E08000003","E08000003","A",NA,"Roundabout",30,"Roundabout","Give way or uncontrolled","A(M)",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033682",2018-06-24 05:20:00
"201806E146136",2018,"06E146136",383814,395302,-2.24521,53.454238,"Greater Manchester","Slight",3,2,2018-07-11,"Wednesday",19:18:00,"Manchester","E08000003","E08000003","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005240",2018-07-11 19:18:00
"201806E146192",2018,"06E146192",382886,397363,-2.259297,53.472734,"Greater Manchester","Slight",2,1,2018-07-17,"Tuesday",16:20:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01033672",2018-07-17 16:20:00
"201806E146201",2018,"06E146201",385842,390895,-2.21447,53.414685,"Greater Manchester","Slight",1,2,2018-07-18,"Wednesday",09:26:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Mini-roundabout","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005168",2018-07-18 09:26:00
"201806E146379",2018,"06E146379",384683,395128,-2.232115,53.4527,"Greater Manchester","Slight",1,1,2018-07-13,"Friday",17:20:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Non-trunk","E01005242",2018-07-13 17:20:00
"201806E146447",2018,"06E146447",386705,395696,-2.201691,53.457861,"Greater Manchester","Slight",1,1,2018-07-18,"Wednesday",15:22:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005232",2018-07-18 15:22:00
"201806E146516",2018,"06E146516",387032,395659,-2.196765,53.457537,"Greater Manchester","Slight",1,1,2018-07-20,"Friday",09:30:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005234",2018-07-20 09:30:00
"201806E146541",2018,"06E146541",384662,395391,-2.232444,53.455064,"Greater Manchester","Slight",2,1,2018-07-24,"Tuesday",20:40:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Non-trunk","E01005244",2018-07-24 20:40:00
"201806E146554",2018,"06E146554",385026,395712,-2.226978,53.45796,"Greater Manchester","Slight",1,1,2018-07-24,"Tuesday",13:40:00,"Manchester","E08000003","E08000003","B",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005209",2018-07-24 13:40:00
"201806E146598",2018,"06E146598",385067,395630,-2.226356,53.457224,"Greater Manchester","Serious",1,1,2018-07-28,"Saturday",08:37:00,"Manchester","E08000003","E08000003","B",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005244",2018-07-28 08:37:00
"201806E146605",2018,"06E146605",386038,396846,-2.211787,53.46818,"Greater Manchester","Slight",2,1,2018-07-19,"Thursday",09:38:00,"Manchester","E08000003","E08000003","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005061",2018-07-19 09:38:00
"201806E146635",2018,"06E146635",380518,385043,-2.294205,53.361914,"Greater Manchester","Slight",2,7,2018-07-23,"Monday",13:44:00,"Manchester","E08000003","E08000003","A",NA,"Roundabout",50,"Roundabout","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005316",2018-07-23 13:44:00
"201806E146738",2018,"06E146738",387269,395503,-2.193189,53.45614,"Greater Manchester","Slight",1,1,2018-07-31,"Tuesday",17:00:00,"Manchester","E08000003","E08000003","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005233",2018-07-31 17:00:00
"201806E146754",2018,"06E146754",387373,395279,-2.191614,53.454129,"Greater Manchester","Slight",3,1,2018-08-05,"Sunday",22:37:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005194",2018-08-05 22:37:00
"201806E146793",2018,"06E146793",384442,395726,-2.235774,53.458069,"Greater Manchester","Slight",2,1,2018-07-15,"Sunday",06:05:00,"Manchester","E08000003","E08000003","B",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005209",2018-07-15 06:05:00
"201806E146937",2018,"06E146937",386367,394723,-2.206739,53.449107,"Greater Manchester","Serious",1,1,2018-07-27,"Friday",16:30:00,"Manchester","E08000003","E08000003","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range",NA,"Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Non-trunk","E01005280",2018-07-27 16:30:00
